Row,Column,Value
MEX,F1976,-0.495
MEX,F1977,-0.012
MEX,F1978,0.166
MEX,F1979,-0.08
MEX,F1980,0.38
MEX,F1981,0.162
MEX,F1982,0.573
MEX,F1983,0.024
MEX,F1984,-0.102
MEX,F1985,0.097
MEX,F1986,0.298
MEX,F1987,-0.119
MEX,F1988,0.174
MEX,F1989,0.493
MEX,F1990,0.274
MEX,F1991,0.268
MEX,F1992,0.086
MEX,F1993,0.327
MEX,F1994,0.711
MEX,F1995,0.81
MEX,F1996,0.567
MEX,F1997,0.5
MEX,F1998,0.736
MEX,F1999,0.642
MEX,F2000,0.634
MEX,F2001,0.549
MEX,F2002,0.73
MEX,F2003,0.894
MEX,F2004,0.365
MEX,F2005,0.806
MEX,F2006,0.93
MEX,F2007,0.503
MEX,F2008,0.558
MEX,F2009,1.053
MEX,F2010,0.306
MEX,F2011,1.026
MEX,F2012,0.948
MEX,F2013,0.798
MEX,F2014,0.911
MEX,F2015,1.141
MEX,F2016,1.346
MEX,F2017,1.629
MEX,F2018,1.24
MEX,F2019,1.378
MEX,F2020,1.726
MEX,F2021,1.163
MEX,F2022,1.249
MHL,F1961,
MHL,F1962,
MHL,F1963,
MHL,F1964,
MHL,F1965,
MHL,F1966,
MHL,F1967,
MHL,F1968,
MHL,F1969,
MHL,F1970,
MHL,F1971,
MHL,F1972,
MHL,F1973,
MHL,F1974,
MHL,F1975,
MHL,F1976,
MHL,F1977,
MHL,F1978,
MHL,F1979,
MHL,F1980,
MHL,F1981,
MHL,F1982,
MHL,F1983,
MHL,F1984,
MHL,F1985,
MHL,F1986,
MHL,F1987,
MHL,F1988,
MHL,F1989,
MHL,F1990,
MHL,F1991,0.082
MHL,F1992,0.184
MHL,F1993,0.012
MHL,F1994,0.213
MHL,F1995,-0.002
MHL,F1996,0.09
MHL,F1997,0.023
MHL,F1998,0.004
MHL,F1999,-0.273
MHL,F2000,-0.159
MHL,F2001,0.165
MHL,F2002,0.324
MHL,F2003,0.29
MHL,F2004,0.435
MHL,F2005,0.364
MHL,F2006,0.275
MHL,F2007,0.219
MHL,F2008,-0.029
MHL,F2009,0.174
MHL,F2010,0.345
MHL,F2011,0.155
MHL,F2012,0.539
MHL,F2013,0.544
MHL,F2014,0.564
MHL,F2015,0.464
MHL,F2016,0.783
MHL,F2017,0.569
MHL,F2018,0.354
MHL,F2019,0.562
MHL,F2020,0.672
MHL,F2021,0.384
MHL,F2022,0.007
MKD,F1961,
MKD,F1962,
MKD,F1963,
MKD,F1964,
MKD,F1965,
MKD,F1966,
MKD,F1967,
MKD,F1968,
MKD,F1969,
MKD,F1970,
MKD,F1971,
MKD,F1972,
MKD,F1973,
MKD,F1974,
MKD,F1975,
MKD,F1976,
MKD,F1977,
MKD,F1978,
MKD,F1979,
MKD,F1980,
MKD,F1981,
MKD,F1982,
MKD,F1983,
MKD,F1984,
MKD,F1985,
MKD,F1986,
MKD,F1987,
MKD,F1988,
MKD,F1989,
MKD,F1990,
MKD,F1991,
MKD,F1992,0.02
MKD,F1993,-0.01
MKD,F1994,1.451
MKD,F1995,-0.076
MKD,F1996,-0.146
MKD,F1997,-0.139
MKD,F1998,0.746
MKD,F1999,0.586
MKD,F2000,1.07
MKD,F2001,1.587
MKD,F2002,0.364
MKD,F2003,0.618
MKD,F2004,0.362
MKD,F2005,0.148
MKD,F2006,0.372
MKD,F2007,1.518
MKD,F2008,1.128
MKD,F2009,1.011
MKD,F2010,1.346
MKD,F2011,0.735
MKD,F2012,1.448
MKD,F2013,1.415
MKD,F2014,1.292
MKD,F2015,1.479
MKD,F2016,1.635
MKD,F2017,1.06
MKD,F2018,2.083
MKD,F2019,1.822
MKD,F2020,1.467
MKD,F2021,1.53
MKD,F2022,1.404
MLI,F1961,-0.301
MLI,F1962,-0.145
MLI,F1963,0.213
MLI,F1964,-0.13
MLI,F1965,-0.299
MLI,F1966,0.005
MLI,F1967,-0.124
MLI,F1968,-0.287
MLI,F1969,0.665
MLI,F1970,0.365
MLI,F1971,-0.007
MLI,F1972,0.278
MLI,F1973,0.508
MLI,F1974,-0.435
MLI,F1975,-0.471
MLI,F1976,-0.374
MLI,F1977,0.362
MLI,F1978,0.36
MLI,F1979,0.646
MLI,F1980,0.97
MLI,F1981,0.395
MLI,F1982,0.264
MLI,F1983,0.83
MLI,F1984,0.609
MLI,F1985,0.512
MLI,F1986,0.304
MLI,F1987,1.081
MLI,F1988,0.784
MLI,F1989,0.107
MLI,F1990,0.903
MLI,F1991,0.685
MLI,F1992,0.194
MLI,F1993,1.026
MLI,F1994,0.206
MLI,F1995,0.57
MLI,F1996,1.161
MLI,F1997,0.87
MLI,F1998,1.214
MLI,F1999,0.375
MLI,F2000,0.647
MLI,F2001,0.583
MLI,F2002,1.246
MLI,F2003,1.238
MLI,F2004,1.214
MLI,F2005,1.396
MLI,F2006,1.097
MLI,F2007,0.933
MLI,F2008,0.548
MLI,F2009,0.96
MLI,F2010,1.63
MLI,F2011,1.207
MLI,F2012,0.426
MLI,F2013,0.969
MLI,F2014,0.787
MLI,F2015,1.017
MLI,F2016,1.089
MLI,F2017,1.347
MLI,F2018,1.04
MLI,F2019,1.089
MLI,F2020,1.01
MLI,F2021,1.687
MLI,F2022,0.887
MLT,F1961,0.551
MLT,F1962,0.35
MLT,F1963,-0.204
MLT,F1964,0.26
MLT,F1965,-0.218
MLT,F1966,0.149
MLT,F1967,0.131
MLT,F1968,-0.033
MLT,F1969,-0.129
MLT,F1970,-0.144
MLT,F1971,-0.272
MLT,F1972,-0.294
MLT,F1973,-0.003
MLT,F1974,-0.251
MLT,F1975,-0.383
MLT,F1976,-0.706
MLT,F1977,0.304
MLT,F1978,-0.602
MLT,F1979,0.036
MLT,F1980,-0.504
MLT,F1981,-0.344
MLT,F1982,0.623
MLT,F1983,0.037
MLT,F1984,-0.267
MLT,F1985,0.426
MLT,F1986,0.4
MLT,F1987,0.525
MLT,F1988,1.194
MLT,F1989,0.206
MLT,F1990,1.235
MLT,F1991,0.147
MLT,F1992,0.275
MLT,F1993,0.625
MLT,F1994,1.421
MLT,F1995,0.461
MLT,F1996,0.639
MLT,F1997,1.054
MLT,F1998,0.876
MLT,F1999,1.268
MLT,F2000,1.055
MLT,F2001,1.669
MLT,F2002,0.942
MLT,F2003,1.401
MLT,F2004,0.699
MLT,F2005,0.67
MLT,F2006,0.996
MLT,F2007,1.398
MLT,F2008,1.271
MLT,F2009,1.08
MLT,F2010,1.243
MLT,F2011,1.013
MLT,F2012,1.44
MLT,F2013,1.343
MLT,F2014,1.507
MLT,F2015,1.403
MLT,F2016,1.748
MLT,F2017,1.224
MLT,F2018,1.441
MLT,F2019,1.29
MLT,F2020,1.643
MLT,F2021,2.123
MLT,F2022,1.955
MMR,F1961,-0.024
MMR,F1962,-0.112
MMR,F1963,-0.169
MMR,F1964,0.036
MMR,F1965,-0.315
MMR,F1966,0.377
MMR,F1967,-0.058
MMR,F1968,-0.17
MMR,F1969,0.187
MMR,F1970,-0.044
MMR,F1971,-0.414
MMR,F1972,-0.013
MMR,F1973,0.263
MMR,F1974,-0.252
MMR,F1975,0.183
MMR,F1976,-0.391
MMR,F1977,-0.117
MMR,F1978,0.076
MMR,F1979,0.516
MMR,F1980,0.298
MMR,F1981,0.299
MMR,F1982,0.08
MMR,F1983,0.156
MMR,F1984,0.086
MMR,F1985,0.19
MMR,F1986,0.091
MMR,F1987,0.569
MMR,F1988,0.408
MMR,F1989,0.338
MMR,F1990,0.215
MMR,F1991,0.509
MMR,F1992,0.101
MMR,F1993,0.126
MMR,F1994,0.494
MMR,F1995,0.654
MMR,F1996,0.439
MMR,F1997,0.272
MMR,F1998,1.192
MMR,F1999,0.926
MMR,F2000,0.223
MMR,F2001,0.634
MMR,F2002,0.676
MMR,F2003,0.653
MMR,F2004,0.6
MMR,F2005,0.932
MMR,F2006,0.855
MMR,F2007,0.507
MMR,F2008,0.495
MMR,F2009,0.918
MMR,F2010,1.203
MMR,F2011,0.51
MMR,F2012,0.915
MMR,F2013,0.986
MMR,F2014,0.902
MMR,F2015,1.245
MMR,F2016,1.443
MMR,F2017,1.328
MMR,F2018,1.064
MMR,F2019,1.726
MMR,F2020,1.669
MMR,F2021,1.656
MMR,F2022,1.436
MNE,F1961,
MNE,F1962,
MNE,F1963,
MNE,F1964,
MNE,F1965,
MNE,F1966,
MNE,F1967,
MNE,F1968,
MNE,F1969,
MNE,F1970,
MNE,F1971,
MNE,F1972,
MNE,F1973,
MNE,F1974,
MNE,F1975,
MNE,F1976,
MNE,F1977,
MNE,F1978,
MNE,F1979,
MNE,F1980,
MNE,F1981,
MNE,F1982,
MNE,F1983,
MNE,F1984,
MNE,F1985,
MNE,F1986,
MNE,F1987,
MNE,F1988,
MNE,F1989,
MNE,F1990,
MNE,F1991,
MNE,F1992,
MNE,F1993,
MNE,F1994,
MNE,F1995,
MNE,F1996,
MNE,F1997,
MNE,F1998,
MNE,F1999,
MNE,F2000,
MNE,F2001,
MNE,F2002,
MNE,F2003,
MNE,F2004,
MNE,F2005,
MNE,F2006,0.479
MNE,F2007,1.702
MNE,F2008,1.267
MNE,F2009,1.227
MNE,F2010,1.185
MNE,F2011,0.985
MNE,F2012,1.653
MNE,F2013,1.444
MNE,F2014,1.503
MNE,F2015,1.702
MNE,F2016,1.474
MNE,F2017,1.275
MNE,F2018,2.232
MNE,F2019,1.823
MNE,F2020,1.706
MNE,F2021,1.596
MNE,F2022,1.865
MNG,F1961,0.17
MNG,F1962,-0.106
MNG,F1963,1.202
MNG,F1964,-0.174
MNG,F1965,0.857
MNG,F1966,0.371
MNG,F1967,-0.458
MNG,F1968,-0.813
MNG,F1969,-0.861
MNG,F1970,-0.306
MNG,F1971,-0.038
MNG,F1972,0.234
MNG,F1973,0.689
MNG,F1974,0.193
MNG,F1975,0.49
MNG,F1976,-0.2
MNG,F1977,0.065
MNG,F1978,0.908
MNG,F1979,0.951
MNG,F1980,0.473
MNG,F1981,0.217
MNG,F1982,1.135
MNG,F1983,0.601
MNG,F1984,-0.353
MNG,F1985,-0.444
MNG,F1986,0.361
MNG,F1987,0.166
MNG,F1988,0.63
MNG,F1989,1.334
MNG,F1990,1.53
MNG,F1991,1.08
MNG,F1992,0.81
MNG,F1993,0.454
MNG,F1994,1.329
MNG,F1995,1.268
MNG,F1996,0.41
MNG,F1997,1.933
MNG,F1998,2.117
MNG,F1999,1.764
MNG,F2000,0.98
MNG,F2001,1.684
MNG,F2002,1.786
MNG,F2003,0.49
MNG,F2004,1.76
MNG,F2005,0.923
MNG,F2006,1.221
MNG,F2007,2.729
MNG,F2008,1.759
MNG,F2009,1.397
MNG,F2010,0.306
MNG,F2011,0.757
MNG,F2012,0.23
MNG,F2013,1.024
MNG,F2014,1.879
MNG,F2015,2.131
MNG,F2016,1.391
MNG,F2017,2.493
MNG,F2018,2.207
MNG,F2019,1.847
MNG,F2020,2.353
MNG,F2021,1.994
MNG,F2022,2.197
MOZ,F1961,0.391
MOZ,F1962,0.031
MOZ,F1963,-0.435
MOZ,F1964,-0.18
MOZ,F1965,-0.596
MOZ,F1966,0.143
MOZ,F1967,0.12
MOZ,F1968,-0.373
MOZ,F1969,0.289
MOZ,F1970,0.228
MOZ,F1971,-0.142
MOZ,F1972,-0.222
MOZ,F1973,0.262
MOZ,F1974,-0.295
MOZ,F1975,-0.163
MOZ,F1976,-0.142
MOZ,F1977,0.468
MOZ,F1978,0.364
MOZ,F1979,0.129
MOZ,F1980,0.093
MOZ,F1981,-0.188
MOZ,F1982,-0.04
MOZ,F1983,0.918
MOZ,F1984,0.263
MOZ,F1985,-0.008
MOZ,F1986,0.103
MOZ,F1987,0.679
MOZ,F1988,0.588
MOZ,F1989,0.092
MOZ,F1990,0.368
MOZ,F1991,0.125
MOZ,F1992,0.759
MOZ,F1993,0.299
MOZ,F1994,0.087
MOZ,F1995,0.555
MOZ,F1996,0.111
MOZ,F1997,0.209
MOZ,F1998,0.949
MOZ,F1999,0.288
MOZ,F2000,0.375
MOZ,F2001,0.481
MOZ,F2002,0.683
MOZ,F2003,0.589
MOZ,F2004,0.437
MOZ,F2005,1.045
MOZ,F2006,0.581
MOZ,F2007,0.647
MOZ,F2008,0.384
MOZ,F2009,0.585
MOZ,F2010,1.105
MOZ,F2011,0.812
MOZ,F2012,0.746
MOZ,F2013,0.479
MOZ,F2014,0.716
MOZ,F2015,1.034
MOZ,F2016,1.262
MOZ,F2017,0.837
MOZ,F2018,0.81
MOZ,F2019,1.209
MOZ,F2020,1.026
MOZ,F2021,0.687
MOZ,F2022,0.834
MRT,F1961,-0.047
MRT,F1962,0.14
MRT,F1963,0.103
MRT,F1964,0.057
MRT,F1965,-0.53
MRT,F1966,0.112
MRT,F1967,-0.248
MRT,F1968,-0.481
MRT,F1969,0.612
MRT,F1970,0.701
MRT,F1971,-0.311
MRT,F1972,-0.052
MRT,F1973,0.496
MRT,F1974,-0.679
MRT,F1975,-0.314
MRT,F1976,-0.556
MRT,F1977,0.654
MRT,F1978,0.569
MRT,F1979,0.987
MRT,F1980,0.911
MRT,F1981,0.91
MRT,F1982,0.593
MRT,F1983,1.623
MRT,F1984,0.571
MRT,F1985,0.592
MRT,F1986,0.293
MRT,F1987,1.562
MRT,F1988,0.875
MRT,F1989,0.737
MRT,F1990,1.481
MRT,F1991,0.87
MRT,F1992,0.89
MRT,F1993,0.99
MRT,F1994,0.673
MRT,F1995,1.222
MRT,F1996,1.555
MRT,F1997,1.321
MRT,F1998,1.801
MRT,F1999,0.539
MRT,F2000,1.2
MRT,F2001,1.36
MRT,F2002,1.353
MRT,F2003,1.36
MRT,F2004,1.49
MRT,F2005,1.389
MRT,F2006,1.444
MRT,F2007,1.06
MRT,F2008,1.321
MRT,F2009,0.968
MRT,F2010,2.02
MRT,F2011,1.671
MRT,F2012,0.942
MRT,F2013,1.588
MRT,F2014,1.48
MRT,F2015,1.563
MRT,F2016,1.825
MRT,F2017,2.141
MRT,F2018,1.086
MRT,F2019,1.435
MRT,F2020,1.919
MRT,F2021,1.855
MRT,F2022,1.711
MSR,F1961,0.09
MSR,F1962,0.031
MSR,F1963,0.288
MSR,F1964,0.214
MSR,F1965,-0.385
MSR,F1966,0.097
MSR,F1967,-0.192
MSR,F1968,-0.225
MSR,F1969,0.271
MSR,F1970,0.109
MSR,F1971,-0.233
MSR,F1972,-0.214
MSR,F1973,0.164
MSR,F1974,-0.377
MSR,F1975,-0.419
MSR,F1976,-0.467
MSR,F1977,0.076
MSR,F1978,0.161
MSR,F1979,0.16
MSR,F1980,0.646
MSR,F1981,0.564
MSR,F1982,0.162
MSR,F1983,0.489
MSR,F1984,0.009
MSR,F1985,-0.051
MSR,F1986,-0.023
MSR,F1987,0.649
MSR,F1988,0.395
MSR,F1989,-0.077
MSR,F1990,0.417
MSR,F1991,0.459
MSR,F1992,0.445
MSR,F1993,0.528
MSR,F1994,0.493
MSR,F1995,0.677
MSR,F1996,0.377
MSR,F1997,0.455
MSR,F1998,1.046
MSR,F1999,0.541
MSR,F2000,0.335
MSR,F2001,
MSR,F2002,0.634
MSR,F2003,0.783
MSR,F2004,0.501
MSR,F2005,0.843
MSR,F2006,0.659
MSR,F2007,0.934
MSR,F2008,0.394
MSR,F2009,0.498
MSR,F2010,1.153
MSR,F2011,0.586
MSR,F2012,0.696
MSR,F2013,0.783
MSR,F2014,0.744
MSR,F2015,1.035
MSR,F2016,1.097
MSR,F2017,0.958
MSR,F2018,0.627
MSR,F2019,0.797
MSR,F2020,1.131
MSR,F2021,0.862
MSR,F2022,0.77
MTQ,F1961,-0.04
MTQ,F1962,0.151
MTQ,F1963,0.243
MTQ,F1964,0.062
MTQ,F1965,-0.283
MTQ,F1966,0.067
MTQ,F1967,-0.246
MTQ,F1968,-0.213
MTQ,F1969,0.403
MTQ,F1970,0.186
MTQ,F1971,-0.193
MTQ,F1972,-0.047
MTQ,F1973,0.158
MTQ,F1974,-0.395
MTQ,F1975,-0.394
MTQ,F1976,-0.415
MTQ,F1977,0.02
MTQ,F1978,0.082
MTQ,F1979,0.166
MTQ,F1980,0.401
MTQ,F1981,0.406
MTQ,F1982,0.074
MTQ,F1983,0.433
MTQ,F1984,-0.029
MTQ,F1985,-0.06
MTQ,F1986,0.017
MTQ,F1987,0.591
MTQ,F1988,0.404
MTQ,F1989,-0.001
MTQ,F1990,0.424
MTQ,F1991,0.445
MTQ,F1992,0.405
MTQ,F1993,0.487
MTQ,F1994,0.565
MTQ,F1995,0.67
MTQ,F1996,0.433
MTQ,F1997,0.591
MTQ,F1998,1.003
MTQ,F1999,0.477
MTQ,F2000,0.262
MTQ,F2001,0.506
MTQ,F2002,0.681
MTQ,F2003,0.802
MTQ,F2004,0.515
MTQ,F2005,0.834
MTQ,F2006,0.736
MTQ,F2007,0.846
MTQ,F2008,0.407
MTQ,F2009,0.553
MTQ,F2010,1.177
MTQ,F2011,0.596
MTQ,F2012,0.699
MTQ,F2013,0.714
MTQ,F2014,0.674
MTQ,F2015,0.892
MTQ,F2016,1.034
MTQ,F2017,0.8
MTQ,F2018,0.54
MTQ,F2019,0.752
MTQ,F2020,1.092
MTQ,F2021,0.716
MTQ,F2022,0.684
MUS,F1961,0.524
MUS,F1962,-0.111
MUS,F1963,-0.155
MUS,F1964,-0.246
MUS,F1965,-0.208
MUS,F1966,-0.019
MUS,F1967,0.12
MUS,F1968,-0.213
MUS,F1969,0.296
MUS,F1970,0.333
MUS,F1971,-0.32
MUS,F1972,0.133
MUS,F1973,-0.075
MUS,F1974,-0.686
MUS,F1975,-0.105
MUS,F1976,0.018
MUS,F1977,0.556
MUS,F1978,0.345
MUS,F1979,0.369
MUS,F1980,0.411
MUS,F1981,0.199
MUS,F1982,0.316
MUS,F1983,0.286
MUS,F1984,-0.21
MUS,F1985,-0.06
MUS,F1986,0.181
MUS,F1987,0.656
MUS,F1988,0.443
MUS,F1989,0.063
MUS,F1990,0.22
MUS,F1991,0.492
MUS,F1992,0.157
MUS,F1993,0.179
MUS,F1994,0.466
MUS,F1995,0.314
MUS,F1996,0.042
MUS,F1997,0.585
MUS,F1998,0.827
MUS,F1999,0.211
MUS,F2000,0.173
MUS,F2001,0.499
MUS,F2002,0.401
MUS,F2003,0.69
MUS,F2004,0.313
MUS,F2005,0.381
MUS,F2006,0.312
MUS,F2007,0.537
MUS,F2008,0.294
MUS,F2009,0.797
MUS,F2010,1.076
MUS,F2011,0.865
MUS,F2012,0.665
MUS,F2013,0.797
MUS,F2014,0.905
MUS,F2015,1.158
MUS,F2016,1.084
MUS,F2017,1.319
MUS,F2018,1.051
MUS,F2019,1.462
MUS,F2020,1.109
MUS,F2021,0.987
MUS,F2022,0.595
MWI,F1961,0.314
MWI,F1962,-0.149
MWI,F1963,-0.427
MWI,F1964,-0.267
MWI,F1965,-0.572
MWI,F1966,0.149
MWI,F1967,0.09
MWI,F1968,-0.271
MWI,F1969,0.29
MWI,F1970,0.164
MWI,F1971,-0.27
MWI,F1972,-0.008
MWI,F1973,0.3
MWI,F1974,-0.325
MWI,F1975,-0.147
MWI,F1976,-0.085
MWI,F1977,0.504
MWI,F1978,0.265
MWI,F1979,0.131
MWI,F1980,0.231
MWI,F1981,-0.191
MWI,F1982,0
MWI,F1983,1.038
MWI,F1984,0.363
MWI,F1985,0.016
MWI,F1986,0.162
MWI,F1987,0.679
MWI,F1988,0.693
MWI,F1989,0.174
MWI,F1990,0.616
MWI,F1991,0.15
MWI,F1992,0.749
MWI,F1993,0.153
MWI,F1994,0.27
MWI,F1995,0.794
MWI,F1996,0.189
MWI,F1997,0.626
MWI,F1998,1.031
MWI,F1999,0.349
MWI,F2000,0.797
MWI,F2001,0.592
MWI,F2002,0.963
MWI,F2003,0.982
MWI,F2004,0.879
MWI,F2005,1.366
MWI,F2006,0.997
MWI,F2007,0.904
MWI,F2008,0.512
MWI,F2009,0.648
MWI,F2010,1.03
MWI,F2011,0.771
MWI,F2012,0.925
MWI,F2013,0.676
MWI,F2014,1.129
MWI,F2015,1.141
MWI,F2016,1.361
MWI,F2017,1.016
MWI,F2018,1.022
MWI,F2019,1.22
MWI,F2020,1.306
MWI,F2021,0.762
MWI,F2022,0.816
MYS,F1961,-0.07
MYS,F1962,-0.085
MYS,F1963,-0.107
MYS,F1964,0.036
MYS,F1965,-0.231
MYS,F1966,0.131
MYS,F1967,-0.134
MYS,F1968,-0.108
MYS,F1969,0.225
MYS,F1970,0.115
MYS,F1971,-0.243
MYS,F1972,0.049
MYS,F1973,0.262
MYS,F1974,-0.193
MYS,F1975,-0.029
MYS,F1976,-0.239
MYS,F1977,0.073
MYS,F1978,0.249
MYS,F1979,0.379
MYS,F1980,0.292
MYS,F1981,0.256
MYS,F1982,0.27
MYS,F1983,0.689
MYS,F1984,0.052
MYS,F1985,0.244
MYS,F1986,0.281
MYS,F1987,0.59
MYS,F1988,0.525
MYS,F1989,0.181
MYS,F1990,0.548
MYS,F1991,0.464
MYS,F1992,0.429
MYS,F1993,0.278
MYS,F1994,0.42
MYS,F1995,0.544
MYS,F1996,0.481
MYS,F1997,0.69
MYS,F1998,1.279
MYS,F1999,0.483
MYS,F2000,0.449
MYS,F2001,0.689
MYS,F2002,0.785
MYS,F2003,0.781
MYS,F2004,0.755
MYS,F2005,0.938
MYS,F2006,0.707
MYS,F2007,0.763
MYS,F2008,0.628
MYS,F2009,0.865
MYS,F2010,1.111
MYS,F2011,0.754
MYS,F2012,0.901
MYS,F2013,1.121
MYS,F2014,1.199
MYS,F2015,1.372
MYS,F2016,1.836
MYS,F2017,1.419
MYS,F2018,1.443
MYS,F2019,1.7
MYS,F2020,1.688
MYS,F2021,1.473
MYS,F2022,1.367
MYT,F1961,0.444
MYT,F1962,0.028
MYT,F1963,-0.152
MYT,F1964,-0.14
MYT,F1965,-0.497
MYT,F1966,0.113
MYT,F1967,0.184
MYT,F1968,-0.453
MYT,F1969,0.151
MYT,F1970,0.168
MYT,F1971,-0.74
MYT,F1972,-0.171
MYT,F1973,0.195
MYT,F1974,-0.494
MYT,F1975,-0.182
MYT,F1976,
MYT,F1977,
MYT,F1978,0.304
MYT,F1979,0.232
MYT,F1980,0.361
MYT,F1981,0.237
MYT,F1982,0.611
MYT,F1983,0.366
MYT,F1984,-0.416
MYT,F1985,-0.114
MYT,F1986,0.084
MYT,F1987,0.466
MYT,F1988,0.448
MYT,F1989,-0.164
MYT,F1990,0.234
MYT,F1991,0.378
MYT,F1992,0.215
MYT,F1993,0.324
MYT,F1994,0.621
MYT,F1995,0.441
MYT,F1996,0.079
MYT,F1997,0.448
MYT,F1998,0.873
MYT,F1999,0.317
MYT,F2000,0.086
MYT,F2001,0.248
MYT,F2002,0.694
MYT,F2003,0.367
MYT,F2004,0.234
MYT,F2005,0.369
MYT,F2006,0.173
MYT,F2007,0.594
MYT,F2008,0.383
MYT,F2009,0.704
MYT,F2010,0.947
MYT,F2011,0.684
MYT,F2012,0.614
MYT,F2013,0.49
MYT,F2014,0.685
MYT,F2015,0.911
MYT,F2016,0.815
MYT,F2017,1.04
MYT,F2018,0.823
MYT,F2019,1.383
MYT,F2020,1.133
MYT,F2021,0.824
MYT,F2022,0.678
NAM,F1961,0.184
NAM,F1962,-0.051
NAM,F1963,0.071
NAM,F1964,-0.081
NAM,F1965,-0.083
NAM,F1966,0.106
NAM,F1967,-0.159
NAM,F1968,-0.206
NAM,F1969,0.159
NAM,F1970,0.427
NAM,F1971,-0.157
NAM,F1972,0.033
NAM,F1973,0.624
NAM,F1974,-0.71
NAM,F1975,0.024
NAM,F1976,-0.539
NAM,F1977,0.2
NAM,F1978,-0.066
NAM,F1979,0.432
NAM,F1980,0.269
NAM,F1981,0.1
NAM,F1982,0.431
NAM,F1983,0.769
NAM,F1984,0.853
NAM,F1985,0.591
NAM,F1986,0.38
NAM,F1987,1.1
NAM,F1988,0.482
NAM,F1989,-0.289
NAM,F1990,0.726
NAM,F1991,0.211
NAM,F1992,0.658
NAM,F1993,0.702
NAM,F1994,0.315
NAM,F1995,1.004
NAM,F1996,0.19
NAM,F1997,0.048
NAM,F1998,1.284
NAM,F1999,0.85
NAM,F2000,-0.041
NAM,F2001,0.414
NAM,F2002,0.918
NAM,F2003,1.293
NAM,F2004,0.858
NAM,F2005,0.815
NAM,F2006,-0.079
NAM,F2007,0.997
NAM,F2008,0.672
NAM,F2009,0.462
NAM,F2010,1.214
NAM,F2011,-0.478
NAM,F2012,-0.128
NAM,F2013,0.759
NAM,F2014,0.439
NAM,F2015,1.215
NAM,F2016,1.473
NAM,F2017,0.818
NAM,F2018,1.11
NAM,F2019,1.821
NAM,F2020,0.601
NAM,F2021,-0.059
NAM,F2022,0.239
NCL,F1961,-0.248
NCL,F1962,0.081
NCL,F1963,-0.211
NCL,F1964,0.164
NCL,F1965,-0.806
NCL,F1966,-0.638
NCL,F1967,0.032
NCL,F1968,-0.429
NCL,F1969,-0.167
NCL,F1970,0.454
NCL,F1971,0.128
NCL,F1972,-0.207
NCL,F1973,0.799
NCL,F1974,0.293
NCL,F1975,0.23
NCL,F1976,0.155
NCL,F1977,0.159
NCL,F1978,0.292
NCL,F1979,0.208
NCL,F1980,0.421
NCL,F1981,0.377
NCL,F1982,0.194
NCL,F1983,0.692
NCL,F1984,0.328
NCL,F1985,0.509
NCL,F1986,0.366
NCL,F1987,0.069
NCL,F1988,1.05
NCL,F1989,0.479
NCL,F1990,0.764
NCL,F1991,0.35
NCL,F1992,0.467
NCL,F1993,0.27
NCL,F1994,0.228
NCL,F1995,1.01
NCL,F1996,1.204
NCL,F1997,0.549
NCL,F1998,2.002
NCL,F1999,1.229
NCL,F2000,0.759
NCL,F2001,1.027
NCL,F2002,1.03
NCL,F2003,0.788
NCL,F2004,0.913
NCL,F2005,0.762
NCL,F2006,0.683
NCL,F2007,1.146
NCL,F2008,1.129
NCL,F2009,0.909
NCL,F2010,1.254
NCL,F2011,1.022
NCL,F2012,0.87
NCL,F2013,1.026
NCL,F2014,1.005
NCL,F2015,1.215
NCL,F2016,2.026
NCL,F2017,1.768
NCL,F2018,1.384
NCL,F2019,1.303
NCL,F2020,1.764
NCL,F2021,1.689
NCL,F2022,2.421
NER,F1961,-0.694
NER,F1962,-0.135
NER,F1963,0.434
NER,F1964,-0.261
NER,F1965,-0.007
NER,F1966,-0.092
NER,F1967,-0.364
NER,F1968,0.08
NER,F1969,0.766
NER,F1970,0.051
NER,F1971,-0.092
NER,F1972,0.334
NER,F1973,0.445
NER,F1974,0.008
NER,F1975,-0.409
NER,F1976,0.288
NER,F1977,-0.357
NER,F1978,0.192
NER,F1979,0.714
NER,F1980,0.518
NER,F1981,0.04
NER,F1982,0.371
NER,F1983,0.029
NER,F1984,0.607
NER,F1985,0.284
NER,F1986,0.733
NER,F1987,0.655
NER,F1988,0.587
NER,F1989,-0.384
NER,F1990,0.48
NER,F1991,0.862
NER,F1992,-0.286
NER,F1993,0.403
NER,F1994,0.205
NER,F1995,0.373
NER,F1996,1.054
NER,F1997,0.688
NER,F1998,0.652
NER,F1999,0.549
NER,F2000,0.677
NER,F2001,0.165
NER,F2002,0.542
NER,F2003,0.778
NER,F2004,0.545
NER,F2005,1.169
NER,F2006,1.179
NER,F2007,0.872
NER,F2008,0.283
NER,F2009,1.313
NER,F2010,1.557
NER,F2011,0.956
NER,F2012,0.588
NER,F2013,0.809
NER,F2014,0.987
NER,F2015,0.832
NER,F2016,0.933
NER,F2017,0.843
NER,F2018,1.065
NER,F2019,0.943
NER,F2020,0.776
NER,F2021,1.425
NER,F2022,0.428
NFK,F1961,-0.315
NFK,F1962,0.396
NFK,F1963,0.1
NFK,F1964,0.17
NFK,F1965,-0.452
NFK,F1966,-0.265
NFK,F1967,0.201
NFK,F1968,-0.005
NFK,F1969,-0.365
